HITId	tweet	sentiment	directness	annotator_sentiment	target	group
NULL	انا من ناحيتي نسيتني أميل لحود و الياس الهراوي جبران باسيل بدّك نيزك وقليل عليك	NULL	NULL	NULL	NULL	NULL
355.0	@user @user تحريات خنزير اجرب @url	disrespectful	indirect	sadness	origin	individual
5592.0	@user remember going every dinner wee yobbo david lister :( dem man spicy salt	offensive	indirect	anger_indifference	origin	hispanics
NULL	RT @gojackets973: @WesDurham its the start of another yellow jacket season tonight!!! How about a RT for ALL the Jacket Fans!!! #GTVT1 ...	NULL	NULL	NULL	NULL	NULL
NULL	والله انا محامية وما فهمت كيف صار هالاخبار بخبر كان قانوناً 	NULL	NULL	NULL	NULL	NULL
NULL	اول شي منفتخر بي بشير الجميل بي جبران باسيل يا جاهل و ثانيا روح جاهد شو فهم بالسياسة	NULL	NULL	NULL	NULL	NULL
NULL	شكرا معالي وزير العدل 	NULL	NULL	NULL	NULL	NULL
4289.0	god he's fucking twat. @url	offensive	indirect	anger_disgust	gender	women
430.0	@user talk retard	abusive_offensive	indirect	anger_confusion_sadness_shock_indifference	disability	special_needs
3658.0	@user stayed in. dont relate feminazi useful idiots. enjoy living free country gr @url	fearful_abusive_offensive_hateful_normal	indirect	fear_shock_indifference_sadness_disgust	gender	women
4005.0	@user :/ dorf im gonna lie sweden pretty fucked hell im shithole third world country	disrespectful	indirect	anger_disgust	origin	other
NULL	12 oz arizona's trash	NULL	NULL	NULL	NULL	NULL
NULL	بوحود الرئيس ميشال عون والوزير الملك جبران باسيل سيستعيد لبنان موقعه وعافيته ونهضته رغم كل العراقيل والمعرقلين الفاسدين	NULL	NULL	NULL	NULL	NULL
2239.0	love luna best seokjinnator best minhyuknator superior sagittarius spic @url	fearful_abusive_offensive_disrespectful_normal	indirect	shock_indifference	origin	special_needs
1447.0	@user depressed opie getting shane mcmahon free podcast? mary jean close second though mongoloid	offensive	indirect	confusion_disgust	origin	special_needs
NULL	اضحكتني لو انت بمكانو رح تسرق اكتر يعمي لازم يكون في شغل حقيقي كل واحد يتعاقب 	NULL	NULL	NULL	NULL	NULL
2010.0	@user @user والله مافي غيرك غبي يا غبي اطلع على المصادر وبعدين انطق بس بول البعير مأثر فيك للغاية ياحيوان	disrespectful	direct	indifference	other	individual
NULL	Can't stop eating graham crackers	NULL	NULL	NULL	NULL	NULL
4311.0	remember xbox live 2012 getting called spic cause spoke spanish 2 seconds y'all @url	fearful_abusive_disrespectful_hateful_normal	indirect	sadness_indifference	origin	hispanics
NULL	جبران باسيل للمرّة الثانية على التوالي يقر بحق اسرائيل بالوجود والأمان	NULL	NULL	NULL	NULL	NULL
NULL	RT @SportsCenter: For the last time, The Captain takes the field at Yankee Stadium. http://t.co/c9TI4FkSkn	NULL	NULL	NULL	NULL	NULL
1934.0	وانت شكوووو يا خنزير  @url	disrespectful	indirect	indifference	other	individual
3452.0	lichi?spic cool?	offensive	indirect	anger_disgust	origin	hispanics
5159.0	@user fuck fucken wetback spic	normal	indirect	confusion_disgust	origin	other
NULL	ما حدا قاهرك غير عماد عثمان إنشاءالله بضلو قاعد على قلبك وشوكة بعينك     	NULL	NULL	NULL	NULL	NULL
NULL	@CruzanChoklate look at you with yellow fever.	NULL	NULL	NULL	NULL	NULL
2098.0	cant believe people retarded.	offensive_normal	indirect	sadness_disgust	disability	special_needs
1555.0	@user i'm old school. grew prejudice like this. pollack mick spic wop kik @url	offensive	indirect	sadness_indifference	origin	other
NULL	وهاب بعد زيارته الغريب لقاء خلدة مهمته داخلية درزية وليس موجهاً ضد أحد 	NULL	NULL	NULL	NULL	NULL
1661.0	@user @user هذا البيطري حرام يكون بين البشر . قاتل سفاح عميل اسراءيلي .فتنجي وهلاء بلش بشرب بول البعير من ا… @user	abusive_hateful	direct	disgust	other	individual
NULL	ويطولنا بعمرك شيخ الجبل 	NULL	NULL	NULL	NULL	NULL
847.0	ولا انسان ولا نيله ده قلب خنزير واتغسل بمواد كيميائية تقريبا لحد ما لونه اتغير .. ده اللي انا فاكره @url	disrespectful	direct	shock	other	other
NULL	انا بقول الحق على جبران باسيل   	NULL	NULL	NULL	NULL	NULL
1302.0	شبهتكوا بالخنزير علشان هو حلوف مابيحس	abusive_disrespectful	indirect	indifference	other	other
NULL	@cheetahxcheeks lol trash I would of kept it if she was cute	NULL	NULL	NULL	NULL	NULL
NULL	الدولة اللبنانية وأقطابها تريد إزالة إسرائيل من الوجود ولا تريد السلام العادل والشامل ولا مبادرة بيروت	NULL	NULL	NULL	NULL	NULL
NULL	RT @JohnnyFootbalI: Yeah Kaepernick might have biceps like a Greek God, but the dude looks like he was conceived by a Proboscis monkey http&#8230;	NULL	NULL	NULL	NULL	NULL
2540.0	كيف أستقيل من مجتمع الحريم ؟!	offensive	indirect	shock	other	women
2639.0	@user @user trump jr ends jail hunted instead defenseless animals africa.	hateful	indirect	shock_disgust	other	other
2300.0	وينها اربعينيه ثلاثينية او متزوجه بدويه  محرومه ندردش سوالف منحرفة ثلاثينيه	abusive_offensive_disrespectful_hateful_normal	indirect	indifference	other	women
NULL	أولا بعد بكير على هل حديث ثانيا الله يطول بعمر فخامة الرئيس العماد ميشال عون	NULL	NULL	NULL	NULL	NULL
1560.0	عندي توقع وتحليل وسخ اذا صار بصييح كانج سنتر تفقد قوتها	abusive_normal	indirect	indifference	other	other
NULL	هجوم قوي من وهاب لا تدفع إلا للشر 	NULL	NULL	NULL	NULL	NULL
NULL	من كتر المغتربين العزابية شرواك	NULL	NULL	NULL	NULL	NULL
NULL	لبنان يحتظر عنوان المقالة	NULL	NULL	NULL	NULL	NULL
2472.0	واقول: ما يطلبه اللاجئون حق طبيعي مكتسب بمو… @url	normal	direct	indifference	other	refugees
2193.0	يا بايره يالي كل دفعتك مخطوبين . @url	abusive_disrespectful	indirect	indifference_disgust	gender	women
2683.0	هي تتكرم على شنو انا سعوديه كرموني ب وظيفه ليش اي وحده متبرجه وتدلع ب جسمها تعطوها كل شي  واللي مستره تسحبوا عليها… @url	hateful_disrespectful	indirect	shock	gender	women
NULL	@0xabad1dea Hard to QA? Time is also a pain to mock out in unit tests...	NULL	NULL	NULL	NULL	NULL
2862.0	key point: christine blasey ford feminazi lawyers carried charade profoundly disresp @url	offensive	indirect	anger_fear_shock_indifference_sadness	other	women
2597.0	finally understand 'feminazi' about...	offensive	indirect	anger_shock	gender	women
4662.0	@user wondering shithole country exports bone saws. need ask friend sone questions @url	abusive_disrespectful	indirect	anger_sadness	origin	special_needs
NULL	RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;	NULL	NULL	NULL	NULL	NULL
4215.0	@user xddddddd u dirty plat player feels good outplay mongoloid ape could using move @url	offensive	indirect	confusion_sadness_shock_indifference_disgust	origin	special_needs
5145.0	@user twat? imagine	offensive	indirect	fear_indifference	gender	special_needs
NULL	كيف بتصير مشهور اذا انت صحافي	NULL	NULL	NULL	NULL	NULL
4596.0	done shithole country!!! @url	fearful_abusive_offensive_hateful_normal	indirect	anger_sadness	origin	special_needs
NULL	How about a Charles in Charge movie with Shia LeBouf as Charlie and Ryan Gosling as Buddy. #WhyNot.	NULL	NULL	NULL	NULL	NULL
556.0	بول البعير	disrespectful	indirect	indifference	origin	other
4726.0	twat wasted time. good work ethic get job let alone try supervisor wtf	hateful	indirect	sadness_indifference	gender	women
4610.0	listen bigheaded headass dusty lookin lil fuckin cuckass libtard piece shit eating mongoloid troglodyte bitch	hateful	indirect	anger_sadness_shock_disgust	other	individual
NULL	&#8220;@OGBEARD: Some of y'all bios are trash.&#8221; Mine pretty good	NULL	NULL	NULL	NULL	NULL
NULL	@Boazziz He promised to stand with the muzzies, so...	NULL	NULL	NULL	NULL	NULL
NULL	نصرالله العلاقة مع عون طيبة وهناك تواصل بيني وبين رئيس الجمهورية والعلاقة مع جبران باسيل طيبة ومبنية عالاحترام	NULL	NULL	NULL	NULL	NULL
NULL	RT @ESPNNFL: For the 1st time in the Tom Brady era, the Patriots are in sole possession of last place in the AFC East http://t.co/zMkwGNzOCT	NULL	NULL	NULL	NULL	NULL
5046.0	@user @user @user kno leftist women far biggest domestic threat country. nearly 3/4 @url	offensive	indirect	indifference_disgust	gender	women
441.0	@user @user @user @user هذا هو مستواك يا شارب بول البعير ...مستواك لا يبلغ اخمص قدمي ويمك… @user	abusive_hateful	direct	shock	origin	other
NULL	معالي الوزير السابق ممكن اعرف كيف عرفت انو ما كان في تدخل طائفي وتوزيع حسب الحصص اذا امكن سؤال يعنيني  	NULL	NULL	NULL	NULL	NULL
4214.0	@user dont use tik tok use ching chong	offensive_disrespectful	indirect	anger_sadness	origin	individual
NULL	هنا اللبنانيوون يردون عليك 	NULL	NULL	NULL	NULL	NULL
NULL	Little things can just kill a negros mood man	NULL	NULL	NULL	NULL	NULL
1622.0	@user let retweet fucking mongoloid	hateful	indirect	sadness_indifference	origin	special_needs
1683.0	@user @user هذا الاجتماع الاول و الاخير في بداية المقاطعة يا بهيم	offensive	direct	shock	other	individual
799.0	trump's making country shithole millions millions people.	fearful_offensive	indirect	sadness_fear	other	other
NULL	@discordianslip I hope my fuzzy head doesnt tickle too much.	NULL	NULL	NULL	NULL	NULL
154.0	cunt would walking away @url	offensive	indirect	anger_fear_indifference_sadness_disgust	gender	individual
NULL	RT @TweetLikeAGirI: when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who s&#8230;	NULL	NULL	NULL	NULL	NULL
NULL	سليم عون لا يستطيعون التصويب على ​الرئيس ميشال عون​ فيصوبون على رئيس التيار ​ جبران باسيل​ او علينا، لسنا مكسر عصا لأح…	NULL	NULL	NULL	NULL	NULL
1274.0	هكذا هو الانسان عند علماء العصر ام ان يكون على هيئة خنزير او قرد  نظرية داروين   نظرية تدرس في الجامعات الغربية و… @url	offensive	indirect	shock	other	other
538.0	@user @user لا الشيم والقيم تقاص حسب معايير خنازير شرق سلوى وتتمثل بعقوق الوالدين وطردهم وتشريدهم… @url	disrespectful	indirect	shock	other	other
NULL	يدومك صوت للحق حضرة الرئيس 	NULL	NULL	NULL	NULL	NULL
4821.0	@user ai spic inglis	offensive_hateful	indirect	anger_disgust	origin	left_wing_people
NULL	The early bird takes a nap before noon.	NULL	NULL	NULL	NULL	NULL
184.0	@user brazil go vote use finger print id 3rd world shithole... wh @url	offensive	indirect	confusion_fear_shock_indifference_disgust	origin	special_needs
NULL	"&#8220;@iamkrause: All I see in every #IfTheyGunnedMeDown tweet... http://t.co/XWmkac1Aw6&#8221;
Dis be like da colored Brady Bunch"	NULL	NULL	NULL	NULL	NULL
2644.0	مبتردش السلام على متبرجه علشان حرام.	disrespectful_normal	direct	indifference_disgust	other	women
62.0	شوفو ليكم حاجة غير التحرش ده البن… @url	normal	indirect	sadness	other	other
NULL	شو قاهرك؟ لي السم عم ينقط منك حرة برأي ووليد جنبلاط زعيم الدني كلها مش عاجبك ما تحشر… 	NULL	NULL	NULL	NULL	NULL
NULL	This no beef thing is for the birds!!!	NULL	NULL	NULL	NULL	NULL
NULL	RT @GreenLanternJet: I was already 24 when Jeter arrived so I had plenty of #Yankees memories, but next year is going to be very odd indeed.	NULL	NULL	NULL	NULL	NULL
NULL	اتعجب بكمية بالرد الساخن لما هذه المهاجمة هل أصبحنا في فراغ لا شغلة ولا شيء سوى الكلام السخيف اعتذر	NULL	NULL	NULL	NULL	NULL
NULL	"Apparently I got chunky for my bday. Worse bday present ever. Lol. 
#diettime"	NULL	NULL	NULL	NULL	NULL
420.0	هو حصل باليوم الوطني زي العام او حصل زيادة عليه سواقة حريم !!عن العام	offensive	indirect	shock	other	women
183.0	وبخصوص كلمتك دول خنازير مايمشو الا با… @url	abusive_disrespectful	indirect	anger_disgust	other	other
NULL	حركة المياومين والبلطجية بكل فروعها مع الكتبة بيتهموا جبران باسيل انو إسرائيلي	NULL	NULL	NULL	NULL	NULL
